"Label","Network","Coarsenet","Axis","Loading"
"17Networks_RH_TempPar_10","TempPar","TempPar","Late Explicit",-0.000707021739896127
"Left Caudate","Subcortex","Subcortex","Late Explicit",7.42593278472349e-05
"Left Putamen","Subcortex","Subcortex","Late Explicit",0.000215920627729041
"Left Pallidum","Subcortex","Subcortex","Late Explicit",-0.000446058141802657
"Left Accumbens","Subcortex","Subcortex","Late Explicit",0.000309180904624709
"Right Caudate","Subcortex","Subcortex","Late Explicit",5.97029378311216e-05
"Right Putamen","Subcortex","Subcortex","Late Explicit",0.000153280852400476
"Right Pallidum","Subcortex","Subcortex","Late Explicit",1.31319696175212e-05
"Right Accumbens","Subcortex","Subcortex","Late Explicit",0.000114521779053437
"Left I-IV","Cerebellum","Cerebellum","Late Explicit",0.00033417057352107
"Right I-IV","Cerebellum","Cerebellum","Late Explicit",-0.000442646287890977
"Left V","Cerebellum","Cerebellum","Late Explicit",-1.02421360342657e-05
"Right V","Cerebellum","Cerebellum","Late Explicit",0.000797980388109161
"Left VI","Cerebellum","Cerebellum","Late Explicit",-0.00256612592491758
"Vermis VI","Cerebellum","Cerebellum","Late Explicit",0.000630755496965021
"Right VI","Cerebellum","Cerebellum","Late Explicit",0.000996969789021876
"Left Crus I","Cerebellum","Cerebellum","Late Explicit",-0.000566084259891336
"Vermis Crus I","Cerebellum","Cerebellum","Late Explicit",-0.00266709748178624
"Right Crus I","Cerebellum","Cerebellum","Late Explicit",0.000905475783039958
"Left Crus II","Cerebellum","Cerebellum","Late Explicit",-0.00172666412704759
"Vermis Crus II","Cerebellum","Cerebellum","Late Explicit",-0.00274629796935486
"Right Crus II","Cerebellum","Cerebellum","Late Explicit",-0.00125803250958264
"Left VIIb","Cerebellum","Cerebellum","Late Explicit",-0.00313824854640572
"Vermis VIIb","Cerebellum","Cerebellum","Late Explicit",0.0036793456014755
"Right VIIb","Cerebellum","Cerebellum","Late Explicit",-0.00219703555740849
"Left VIIIa","Cerebellum","Cerebellum","Late Explicit",-0.000453088919727302
"Vermis VIIIa","Cerebellum","Cerebellum","Late Explicit",0.00180325815845899
"Right VIIIa","Cerebellum","Cerebellum","Late Explicit",0.0018089186010923
"Left VIIIb","Cerebellum","Cerebellum","Late Explicit",-0.000350321435966347
"Vermis VIIIb","Cerebellum","Cerebellum","Late Explicit",0.00120976645027246
"Right VIIIb","Cerebellum","Cerebellum","Late Explicit",0.00233922769539968
"Left IX","Cerebellum","Cerebellum","Late Explicit",0.00286417839988856
"Vermis IX","Cerebellum","Cerebellum","Late Explicit",0.00346713853558853
"Right IX","Cerebellum","Cerebellum","Late Explicit",0.00485687149581788
"Left X","Cerebellum","Cerebellum","Late Explicit",0.00157610114565597
"Vermis X","Cerebellum","Cerebellum","Late Explicit",0.00196747114130911
"Right X","Cerebellum","Cerebellum","Late Explicit",-0.00361719111886035
